[14:35:28] [main/INFO]: ModLauncher running: args [--username, Yuu144Y, --version, forge-47.3.0, --gameDir, C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft, --assetsDir, C:\Users\Yuu14\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 0fffc02a5c5649299daea19b9ee969a0, --accessToken, ????????, --clientId, MzhlZmZiMGItZGU3MC00NDQ1LTkwOGItNjVhY2I3YmY2ZWI5, --xuid, 2535408374808481, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\Yuu14\curseforge\minecraft\Install\quickPlay\java\1739712926884.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:35:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[14:35:29] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[14:35:29] [main/INFO]: Trying GL version 4.6
[14:35:30] [main/INFO]: Requested GL version 4.6 got version 4.6
[14:35:30] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[14:35:30] [main/INFO]: crimes against java were committed
[14:35:30] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[14:35:30] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Yuu14/curseforge/minecraft/Instances/144Craft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23384%23387!/ Service=ModLauncher Env=CLIENT
[14:35:30] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 566.36, NVIDIA Corporation
[14:35:53] [modloading-worker-0/INFO]: Constructing module Foxhound...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Framed Glass...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Game Nerfs...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Glass Item Frame...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Glass Shard...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Glimmering Weald...
[14:35:53] [modloading-worker-0/INFO]: Added bindings for script type CLIENT from mod 'almostunified': [AlmostUnified]
[14:35:53] [modloading-worker-0/INFO]: example.js#5: Hello, World! (Loaded client scripts)
[14:35:53] [modloading-worker-0/INFO]: Loaded script client_scripts:example.js in 0.002 s
[14:35:53] [modloading-worker-0/INFO]: Loaded 1/1 KubeJS client scripts in 0.016 s with 0 errors and 0 warnings
[14:35:53] [modloading-worker-0/INFO]: Constructing module Gold Bars...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Gold Tools Have Fortune...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Grab Chickens...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Grate...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Gravisand...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Greener Grass...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Hedges...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Hoe Harvesting...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Hollow Logs...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Horses Swim...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Hotbar Changer...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Improved Sponges...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Improved Tooltips...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Industrial Palette...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Inventory Sorting...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Iron Rod...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Item Sharing...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Japanese Palette...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Leaf Carpet...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Lock Rotation...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Long Range Pick Block...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Magma Keeps Concrete Powder...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Magnets...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Map Washing...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Matrix Enchanting...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Metal Buttons...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Microcrafting Helper...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Midori...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Monster Box...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Banner Layers...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Brick Types...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Mud Blocks...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Note Block Sounds...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Potted Plants...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Villagers...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Narrator Readout...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Nether Brick Fence Gate...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Nether Obsidian Spikes...
[14:35:53] [modloading-worker-0/INFO]: Constructing module New Stone Types...
[14:35:53] [modloading-worker-0/INFO]: Registering data fixers
[14:35:53] [modloading-worker-0/INFO]: Constructing module No Durability On Cosmetics...
[14:35:53] [modloading-worker-0/INFO]: Constructing module No More Lava Pockets...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Obsidian Plate...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Overlay Shader...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Parrot Eggs...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Pat The Dogs...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Pathfinder Maps...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Permafrost...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Petals On Water...
[14:35:53] [Railways Datafixer Bootstrap/INFO]: 2 Datafixer optimizations took 3 milliseconds
[14:35:53] [modloading-worker-0/INFO]: Constructing module Pickarang...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Pig Litters...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Pipes...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Pistons Move Tile Entities...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Poison Potato Usage...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Quick Armor Swapping...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Rainbow Lamps...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Raw Metal Bricks...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Reacharound Placing...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Redstone Randomizer...
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Hex Casting
[14:35:53] [modloading-worker-0/INFO]: Constructing module Renewable Spore Blossoms...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Replace Scaffolding...
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Oh The Biomes You'll Go
[14:35:53] [modloading-worker-0/INFO]: Constructing module Rope...
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Blue Skies
[14:35:53] [modloading-worker-0/INFO]: Constructing module Safer Creatures...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Seed Pouch...
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Twilight Forest
[14:35:53] [modloading-worker-0/INFO]: Constructing module Shear Vines...
[14:35:53] [modloading-worker-0/INFO]: Registering C2S receiver with id kubejs:send_data_from_client
[14:35:53] [modloading-worker-0/INFO]: Constructing module Shiba...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Shingles...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Shulker Packing...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:send_data_from_server
[14:35:53] [modloading-worker-0/INFO]: Constructing module Simple Harvest...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Skull Pikes...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:paint
[14:35:53] [modloading-worker-0/INFO]: Constructing module Slabs To Blocks...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Slime In A Bucket...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:add_stage
[14:35:53] [modloading-worker-0/INFO]: Constructing module Slimes To Magma Cubes...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Snow Golem Player Heads...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Soul Candles...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Soul Sandstone...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Spawner Replacer...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:remove_stage
[14:35:53] [modloading-worker-0/INFO]: Constructing module Spiral Spires...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Stonelings...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:sync_stages
[14:35:53] [modloading-worker-0/INFO]: Constructing module Stools...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Sturdy Stone...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Thatch...
[14:35:53] [modloading-worker-0/INFO]: Registering C2S receiver with id kubejs:first_click
[14:35:53] [modloading-worker-0/INFO]: Constructing module Tiny Potato...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:toast
[14:35:53] [modloading-worker-0/INFO]: Constructing module Torch Arrow...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:reload_startup_scripts
[14:35:53] [modloading-worker-0/INFO]: Constructing module Toretoise...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Totem Of Holding...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:display_server_errors
[14:35:53] [modloading-worker-0/INFO]: Constructing module Trowel...
[14:35:53] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:display_client_errors
[14:35:53] [modloading-worker-0/INFO]: Constructing module Usage Ticker...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Uses For Curses...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Utility Recipes...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Variant Animal Textures...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Variant Bookshelves...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Variant Chests...
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Biomes O' Plenty
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Nature's Spirit
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Dreams and Desires
[14:35:53] [modloading-worker-0/INFO]: Constructing module Variant Furnaces...
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for Quark
[14:35:53] [modloading-worker-0/INFO]: Registering tracks for TerraFirmaCraft
[14:35:53] [modloading-worker-0/INFO]: Constructing module Variant Ladders...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Variant Selector...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Vertical Planks...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Vertical Slabs...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Vexes Die With Their Masters...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Villager Rerolling Rework...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Villagers Follow Emeralds...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Wooden Posts...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Wool Shuts Up Minecarts...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Wraith...
[14:35:53] [modloading-worker-0/INFO]: Constructing module Zombie Villagers On Normal...
[14:35:53] [modloading-worker-0/INFO]: Constructing module More Stone Variants...
[14:35:53] [modloading-worker-0/INFO]: Constructed 164 modules.
[14:35:53] [Render thread/INFO]: Capturing existing worldgen registries
[14:35:53] [Render thread/INFO]: Found 0 injected RegistryDataLoader worldgen registries
[14:35:54] [Render thread/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/tools/loot/EnchantTome
[14:35:57] [Render thread/WARN]: Failed to find custom wood type ars_nouveau:yellow_archwood
[14:35:57] [Render thread/INFO]: Initialized block sets in 20ms
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:57] [Render thread/INFO]: placard tooltip was null
[14:35:58] [Render thread/WARN]: defineId called for: class net.minecraft.world.entity.Entity from class it.hurts.octostudios.rarcompat.items.necklace.ScarfOfInvisibilityItem
[14:35:58] [Render thread/INFO]: Registering C2S receiver with id ae2wtlib:cycle_terminal
[14:35:58] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / artifacts:mimic] was not realized!
[14:35:58] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / artifacts:mimic] was not realized!
[14:35:58] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / artifacts:mimic] was not realized!
[14:35:58] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / artifacts:mimic] was not realized!
[14:35:58] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / artifacts:mimic] was not realized!
[14:36:00] [Render thread/WARN]: defineId called for: class net.mcreator.borninchaosv.entity.BabySpiderEntity from class net.mcreator.borninchaosv.entity.MotherSpiderEntity
[14:36:00] [Render thread/WARN]: defineId called for: class com.github.alexmodguy.alexscaves.server.entity.living.TremorzillaEntity from class com.github.alexmodguy.alexscaves.server.entity.living.LicowitchEntity
[14:36:00] [Render thread/INFO]: Replacing search trees with 'JEI' provider
[14:36:00] [Render thread/INFO]: loaded in block colorizer
[14:36:00] [Render thread/INFO]: loaded in block colorizer
[14:36:00] [Render thread/INFO]: loaded in item colorizer
[14:36:00] [Render thread/INFO]: loaded in item colorizer
[14:36:01] [Render thread/INFO]: Hardware information:
[14:36:01] [Render thread/INFO]: CPU: 16x AMD Ryzen 7 7800X3D 8-Core Processor 
[14:36:01] [Render thread/INFO]: GPU: NVIDIA GeForce RTX 3070 Ti/PCIe/SSE2 (Supports OpenGL 4.6.0 NVIDIA 566.36)
[14:36:01] [Render thread/INFO]: OS: Windows 11 (10.0)
[14:36:01] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.vertex.VertexFormatDescriptionImpl, which may cause instability.
[14:36:01] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.vertex.buffer.SodiumBufferBuilder, which may cause instability.
[14:36:01] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.SodiumWorldRenderer, which may cause instability.
[14:36:01] [Render thread/INFO]: Registering model layer quark:crab#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:shiba#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:quark_boat_chest#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:wraith#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:forgotten_hat#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:stoneling#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:toretoise#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:quark_boat#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:foxhound#main
[14:36:01] [Render thread/INFO]: Registering model layer quark:backpack#main
[14:36:02] [Render thread/INFO]: [FANCYMENU] Registering resource reload listener..
[14:36:02] [Render thread/INFO]: [FANCYMENU] Initializing screen customization engine! Addons should NOT REGISTER TO REGISTRIES anymore now!
[14:36:02] [Render thread/INFO]: [FANCYMENU] Minecraft resource reload: STARTING
[14:36:02] [Render thread/INFO]: Invalidating pack caches
[14:36:02] [Render thread/INFO]: Reloading ResourceManager: vanilla, mod_resources, Moonlight Mods Dynamic Assets, fabric, KubeJS Resource Pack [assets]
[14:36:02] [Render thread/INFO]: Generated runtime CLIENT_RESOURCES for pack Moonlight Mods Dynamic Assets (moonlight) in: 1 ms
[14:36:04] [Finalizer/WARN]: One or more BufferBuilders have been leaked, ModernFix will attempt to correct this.
[14:36:04] [Render thread/INFO]: Generated runtime CLIENT_RESOURCES for pack Moonlight Mods Dynamic Assets (supplementaries) in: 2127 ms
[14:36:04] [Worker-ResourceReload-12/WARN]: File supplementaries:sounds/item/awning_bounce_1.ogg does not exist, cannot add it to event supplementaries:block.awning.bounce
[14:36:04] [Worker-ResourceReload-12/WARN]: File supplementaries:sounds/item/awning_bounce_2.ogg does not exist, cannot add it to event supplementaries:block.awning.bounce
[14:36:04] [Worker-ResourceReload-12/WARN]: File supplementaries:sounds/item/awning_bounce_3.ogg does not exist, cannot add it to event supplementaries:block.awning.bounce
[14:36:04] [Worker-ResourceReload-6/ERROR]: Unable to parse animation: idle
[14:36:04] [Worker-ResourceReload-2/ERROR]: Unable to parse animation: idle
[14:36:04] [Worker-ResourceReload-6/ERROR]: Unable to parse animation: idle
[14:36:05] [Worker-ResourceReload-12/WARN]: File cataclysm:sounds/entity/maledictus_leap.ogg does not exist, cannot add it to event cataclysm:maledictus_leap
[14:36:05] [Worker-ResourceReload-3/INFO]: Found unifont_all_no_pua-15.0.06.hex, loading
